"Site Time","Production meter active power Kilowatts","POA Sensor Watts/meter²","Weather station module temperature Degrees Fahrenheit","Weather station ambient temperature Degrees Fahrenheit"
10-31-2024 10:00:00,56.262,26.267,65.366,64.964
10-31-2024 10:15:00,61.497,27.677,65.396,65.216
10-31-2024 10:30:00,206.01,93.719,64.778,64.334
10-31-2024 10:45:00,169.21,79.786,66.344,64.424
10-31-2024 11:00:00,251.239,117.999,66.434,64.556
10-31-2024 11:15:00,302.315,143.901,68.234,64.976
10-31-2024 11:30:00,275.123,135.351,68.072,65.12
10-31-2024 11:45:00,223.305,108.518,64.406,63.812
10-31-2024 12:00:00,554.623,269.204,65.654,63.818
10-31-2024 12:15:00,834.942,416.398,71.372,64.286
10-31-2024 12:30:00,1026.15,516.054,72.932,64.046
10-31-2024 12:45:00,1004.64,500.292,71.852,63.458
10-31-2024 13:00:00,901.202,453.319,70.76,62.9
10-31-2024 13:15:00,1096.4,558.945,71.36,62.978
10-31-2024 13:30:00,514.847,258.56,68.636,62.384
10-31-2024 13:45:00,724.918,363.05,67.226,61.496
10-31-2024 14:00:00,861.495,431.365,68.804,61.112
10-31-2024 14:15:00,541.816,266.287,67.898,60.308
10-31-2024 14:30:00,495.94,238.288,64.418,58.754
10-31-2024 14:45:00,435.15,212.763,62.018,57.428
10-31-2024 15:00:00,752.543,372.811,63.92,56.81
10-31-2024 15:15:00,316.537,157.717,59.984,55.724
10-31-2024 15:30:00,1258.27,621.744,63.386,55.484
10-31-2024 15:45:00,948.974,457.94,65.222,55.244
10-31-2024 16:00:00,797.531,366.851,60.548,54.362
10-31-2024 16:15:00,521.667,240.718,58.244,53.726
10-31-2024 16:30:00,470.561,226.44,56.918,52.964
10-31-2024 16:45:00,150.839,77.603,52.388,51.23
10-31-2024 17:00:00,66.694,35.673,50.648,50.33
10-31-2024 17:15:00,27.814,16.099,49.382,49.574
10-31-2024 17:30:00,8.305,5.998,48.212,49.028
10-31-2024 17:45:00,0.056,1.116,48.056,48.878
10-31-2024 18:00:00,0.059,0.381,47.528,48.05
10-31-2024 18:15:00,0.059,0.049,46.886,47.264
10-31-2024 18:30:00,0.065,-0.064,47.006,47.234
10-31-2024 18:45:00,0.061,0.183,47.12,47.234
10-31-2024 19:00:00,0.065,0.092,46.88,46.994
10-31-2024 19:15:00,0.063,-0.125,46.622,46.802
10-31-2024 19:30:00,0.065,0.141,46.412,46.568
10-31-2024 19:45:00,0.063,0.255,45.824,46.016
10-31-2024 20:00:00,0.066,0.301,45.23,45.41
10-31-2024 20:15:00,0.063,0.086,44.822,45.026
10-31-2024 20:30:00,0.066,-0.006,44.588,44.93
10-31-2024 20:45:00,0.066,0.057,43.664,44.642
10-31-2024 21:00:00,0.069,-0.156,43.526,44.6
10-31-2024 21:15:00,0.067,0.136,43.874,44.534
10-31-2024 21:30:00,0.071,0.161,43.916,44.39
10-31-2024 21:45:00,0.069,-0.192,43.91,44.138
10-31-2024 22:00:00,0.069,0.158,43.766,43.988
10-31-2024 22:15:00,0.071,-0.175,43.7,43.934
10-31-2024 22:30:00,0.07,-0.049,43.55,43.85
10-31-2024 22:45:00,0.069,0.098,43.316,43.646
10-31-2024 23:00:00,0.071,0.099,43.16,43.466
10-31-2024 23:15:00,0.073,-0.078,43.16,43.34
10-31-2024 23:30:00,0.07,0.004,43.142,43.322
10-31-2024 23:45:00,0.072,-0.092,42.98,43.16
11-01-2024 00:00:00,0.073,0.013,42.926,43.01
11-01-2024 00:15:00,0.07,0.26,42.68,42.752
11-01-2024 00:30:00,0.072,0.246,42.44,42.584
11-01-2024 00:45:00,0.071,0.107,42.398,42.428
11-01-2024 01:00:00,0.071,0.005,42.26,42.26
11-01-2024 01:15:00,0.072,0.232,42.26,42.26
11-01-2024 01:30:00,0.071,0.036,42.182,42.26
11-01-2024 01:45:00,0.072,0.209,42.08,42.146
11-01-2024 02:00:00,0.072,0.306,41.918,42.002
11-01-2024 02:15:00,0.073,0.139,41.846,41.786
11-01-2024 02:30:00,0.072,-0,41.72,41.72
11-01-2024 02:45:00,0.075,0.154,41.72,41.72
11-01-2024 03:00:00,0.072,0.045,41.582,41.69
11-01-2024 03:15:00,0.074,0.341,41.54,41.576
11-01-2024 03:30:00,0.072,-0.04,41.474,41.54
11-01-2024 03:45:00,0.071,-0.139,41.36,41.54
11-01-2024 04:00:00,0.074,0.303,41.066,41.336
11-01-2024 04:15:00,0.073,0.216,40.82,41.15
11-01-2024 04:30:00,0.074,0.082,40.838,41.138
11-01-2024 04:45:00,0.073,-0.11,41.114,41.27
11-01-2024 05:00:00,0.073,-0.05,41.252,41.36
11-01-2024 05:15:00,0.07,-0.155,41.18,41.36
11-01-2024 05:30:00,0.076,0.142,41.15,41.198
11-01-2024 05:45:00,0.076,0.216,40.718,40.91
11-01-2024 06:00:00,0.072,0.063,40.094,40.55
11-01-2024 06:15:00,0.074,0.196,39.608,40.118
11-01-2024 06:30:00,0.073,-0.411,39.062,39.836
11-01-2024 06:45:00,0.072,-0.118,37.82,39.458
11-01-2024 07:00:00,0.183,1.115,37.034,39.056
11-01-2024 07:15:00,4.476,5.861,36.488,38.444
11-01-2024 07:30:00,28.961,22.301,36.512,38.378
11-01-2024 07:45:00,80.699,93.01,37.19,38.696
11-01-2024 08:00:00,205.278,178.308,39.188,39.116
11-01-2024 08:15:00,378.861,272.159,41.894,39.854
11-01-2024 08:30:00,582.341,371.663,44.66,40.25
11-01-2024 08:45:00,807.635,470.095,47.63,40.874
11-01-2024 09:00:00,1023.49,551.314,49.886,41.288
11-01-2024 09:15:00,1201.12,631.386,50.966,41.468
11-01-2024 09:30:00,1341.82,682.109,53.69,42.044
11-01-2024 09:45:00,1392.36,694.708,54.71,42.404
11-01-2024 10:00:00,1331.89,656.032,55.946,43.01
11-01-2024 10:15:00,1352.11,683.263,53.78,42.8
11-01-2024 10:30:00,1325.97,658.538,55.736,43.754
11-01-2024 10:45:00,1316.33,657.806,57.434,43.886
11-01-2024 11:00:00,1351.92,673.285,58.898,44.228
11-01-2024 11:15:00,1364.3,682.254,61.31,45.026
11-01-2024 11:30:00,865.388,492.434,64.094,45.266
11-01-2024 11:45:00,859.917,499.05,59.672,45.404
11-01-2024 12:00:00,907.671,398.919,57.218,45.008
11-01-2024 12:15:00,1108.29,568.673,63.944,46.448
11-01-2024 12:30:00,1199.35,584.87,66.242,47.06
11-01-2024 12:45:00,1143.39,573.048,65.042,46.904
11-01-2024 13:00:00,1148.03,574.491,65.33,46.01
11-01-2024 13:15:00,1173.63,582.232,62.102,45.32
11-01-2024 13:30:00,1187.86,590.204,62.912,45.77
11-01-2024 13:45:00,1217.71,607.085,62.96,46.238
11-01-2024 14:00:00,1234.21,616.531,64.406,46.358
11-01-2024 14:15:00,1248.53,626.506,66.218,46.772
11-01-2024 14:30:00,1266.1,641.223,64.328,46.55
11-01-2024 14:45:00,1289.32,650.597,65.654,46.49
11-01-2024 15:00:00,1305.39,657.23,65.126,46.67
11-01-2024 15:15:00,1297.36,651.253,66.002,46.526
11-01-2024 15:30:00,1210.22,583.441,65.576,46.634
11-01-2024 15:45:00,1067.02,496.162,63.176,46.466
11-01-2024 16:00:00,895.822,407.196,61.214,46.652
11-01-2024 16:15:00,706.082,319.414,59.018,46.526
11-01-2024 16:30:00,493.175,234.475,54.692,45.962
11-01-2024 16:45:00,286.315,153.359,50.63,45.818
11-01-2024 17:00:00,126.224,47.112,46.976,45.41
11-01-2024 17:15:00,36.041,16.234,43.484,45.05
11-01-2024 17:30:00,11.96,6.503,40.91,44.606
11-01-2024 17:45:00,0.428,0.494,39.266,43.796
11-01-2024 18:00:00,0.059,-0.476,37.964,43.244
11-01-2024 18:15:00,0.059,-0.677,36.98,42.65
11-01-2024 18:30:00,0.063,-0.361,35.24,39.674
11-01-2024 18:45:00,0.063,-0.36,34.316,39.452
11-01-2024 19:00:00,0.062,-0.06,33.692,38.414
11-01-2024 19:15:00,0.065,-0.288,33.17,37.796
11-01-2024 19:30:00,0.064,0.109,32.774,37.19
11-01-2024 19:45:00,0.068,-0.06,32.444,36.518
11-01-2024 20:00:00,0.065,-0.099,32.198,36.122
11-01-2024 20:15:00,0.066,-0.326,31.856,35.822
11-01-2024 20:30:00,0.066,-0.03,31.61,35.276
11-01-2024 20:45:00,0.069,-0.246,31.19,34.82
11-01-2024 21:00:00,0.068,-0.103,30.842,34.4
11-01-2024 21:15:00,0.071,-0.103,31.208,34.58
11-01-2024 21:30:00,0.069,-0.453,30.356,34.238
11-01-2024 21:45:00,0.07,0.02,30.5,33.974
11-01-2024 22:00:00,0.073,-0.163,30.422,33.608
11-01-2024 22:15:00,0.069,-0.45,29.66,33.308
11-01-2024 22:30:00,0.072,-0.13,29.294,33.17
11-01-2024 22:45:00,0.071,-0.251,29.972,33.242
11-01-2024 23:00:00,0.07,-0.403,29.582,33.038
11-01-2024 23:15:00,0.07,-0.267,29.066,32.744
11-01-2024 23:30:00,0.071,-0.126,29.132,32.768
11-01-2024 23:45:00,0.072,-0.056,29.21,32.318
11-02-2024 00:00:00,0.072,-0.149,29.072,32.198
11-02-2024 00:15:00,0.071,-0.392,28.706,32.282
11-02-2024 00:30:00,0.074,0.12,29.03,32.252
11-02-2024 00:45:00,0.074,0.212,29.42,32.042
11-02-2024 01:00:00,0.073,-0.262,29.264,31.76
11-02-2024 01:15:00,0.074,-0.366,29.024,31.856
11-02-2024 01:30:00,0.072,-0.062,28.856,31.748
11-02-2024 01:45:00,0.073,-0.529,28.67,31.856
11-02-2024 02:00:00,0.074,-0.276,28.586,31.64
11-02-2024 02:15:00,0.072,-0.126,28.532,31.526
11-02-2024 02:30:00,0.074,-0.469,28.352,31.592
11-02-2024 02:45:00,0.073,-0.226,28.214,31.4
11-02-2024 03:00:00,0.075,-0.354,28.262,31.274
11-02-2024 03:15:00,0.074,-0.278,28.31,31.376
11-02-2024 03:30:00,0.073,0.034,28.67,31.43
11-02-2024 03:45:00,0.074,0.024,28.526,31.4
11-02-2024 04:00:00,0.073,-0.234,28.448,31.346
11-02-2024 04:15:00,0.074,-0.16,28.4,31.262
11-02-2024 04:30:00,0.077,0.051,28.796,31.292
11-02-2024 04:45:00,0.075,-0.238,28.808,31.52
11-02-2024 05:00:00,0.073,-0.379,28.526,31.538
11-02-2024 05:15:00,0.077,-0.231,28.424,31.538
11-02-2024 05:30:00,0.074,-0.261,28.028,31.196
11-02-2024 05:45:00,0.075,-0.486,27.59,31.172
11-02-2024 06:00:00,0.077,-0.064,27.746,31.076
11-02-2024 06:15:00,0.074,0.221,28.106,31.016
11-02-2024 06:30:00,0.074,-0.352,28.166,30.818
11-02-2024 06:45:00,0.074,-0.281,27.2,31.004
11-02-2024 07:00:00,0.079,0.607,27.446,30.914
11-02-2024 07:15:00,4.133,5.083,28.118,30.794
11-02-2024 07:30:00,28.577,15.743,28.244,30.866
11-02-2024 07:45:00,81.139,59.874,29.282,31.556
11-02-2024 08:00:00,197.866,137.414,31.418,33.206
11-02-2024 08:15:00,280.434,183.017,34.172,35.18
11-02-2024 08:30:00,471.765,273.038,39.128,37.028
11-02-2024 08:45:00,479.696,239.747,44.57,39.884
11-02-2024 09:00:00,782.634,417.441,51.032,43.328
11-02-2024 09:15:00,1114.56,579.762,55.688,44.99
11-02-2024 09:30:00,776.601,413.042,59.102,46.004
11-02-2024 09:45:00,594.761,297.667,58.388,46.514
11-02-2024 10:00:00,1167.8,578.405,64.166,48.134
11-02-2024 10:15:00,1273.97,634.367,70.004,49.202
11-02-2024 10:30:00,1240.91,617.845,69.146,49.82
11-02-2024 10:45:00,1144.79,570.016,70.046,50.336
11-02-2024 11:00:00,888.931,457.106,66.524,50.924
11-02-2024 11:15:00,1098.66,544.787,66.788,51.92
11-02-2024 11:30:00,1190.92,593.698,67.982,52.064
11-02-2024 11:45:00,1223.41,612.416,68.624,52.112
11-02-2024 12:00:00,1091.37,543.484,68.162,52.04
11-02-2024 12:15:00,897.061,444.484,63.332,51.062
11-02-2024 12:30:00,1093.71,541.168,62.306,51.002
11-02-2024 12:45:00,973.654,480.861,61.124,50.954
11-02-2024 13:00:00,1115.43,546.672,60.542,51.074
11-02-2024 13:15:00,1282.87,633.595,64.91,51.908
11-02-2024 13:30:00,1111.83,552.273,63.284,51.614
11-02-2024 13:45:00,1166.08,579.965,62.138,51.494
11-02-2024 14:00:00,883.375,437.393,62.096,51.602
11-02-2024 14:15:00,1331.47,657.743,62.744,51.536
11-02-2024 14:30:00,1296.95,649.353,65.084,51.92
11-02-2024 14:45:00,1264.07,638.345,64.496,51.782
11-02-2024 15:00:00,1029.35,517.837,64.448,51.92
11-02-2024 15:15:00,874.74,437.836,62.582,51.638
11-02-2024 15:30:00,1055.33,508.856,63.056,51.656
11-02-2024 15:45:00,796.855,372.596,60.908,51.506
11-02-2024 16:00:00,743.791,339.071,58.622,51.332
11-02-2024 16:15:00,644.121,292.918,58.55,51.5
11-02-2024 16:30:00,448.672,214.138,57.038,51.476
11-02-2024 16:45:00,252.528,129.264,54.002,50.924
11-02-2024 17:00:00,88.213,43.115,50.48,50.222
11-02-2024 17:15:00,41.616,21.338,47.87,49.646
11-02-2024 17:30:00,8.721,5.344,46.106,49.31
11-02-2024 17:45:00,0.058,0.414,45.362,49.172
11-02-2024 18:00:00,0.061,-0.219,44.804,48.914
11-02-2024 18:15:00,0.062,-0.452,44.174,48.704
11-02-2024 18:30:00,0.064,-0.53,43.46,48.458
11-02-2024 18:45:00,0.061,-0.351,43.142,48.332
11-02-2024 19:00:00,0.066,-0.5,42.848,48.248
11-02-2024 19:15:00,0.064,-0.712,42.374,47.786
11-02-2024 19:30:00,0.065,-0.443,41.972,47.684
11-02-2024 19:45:00,0.066,-0.752,40.988,47.45
11-02-2024 20:00:00,0.069,-0.645,39.704,46.094
11-02-2024 20:15:00,0.067,-0.222,37.934,43.628
11-02-2024 20:30:00,0.07,-0.132,37.148,42.83
11-02-2024 20:45:00,0.068,-0.278,36.608,43.346
11-02-2024 21:00:00,0.072,-0.328,37.058,44.732
11-02-2024 21:15:00,0.069,-0.17,40.598,47.66
11-02-2024 21:30:00,0.072,-0.32,42.992,48.62
11-02-2024 21:45:00,0.072,-0.278,43.67,49.214
11-02-2024 22:00:00,0.071,-0.367,43.826,49.37
11-02-2024 22:15:00,0.072,-0.335,43.856,49.508
11-02-2024 22:30:00,0.07,-0.397,44.102,49.688
11-02-2024 22:45:00,0.071,-0.424,44.216,49.748
11-02-2024 23:00:00,0.072,-0.304,44.684,50.006
11-02-2024 23:15:00,0.072,-0.38,45.86,50.966
11-02-2024 23:30:00,0.075,-0.382,47.75,51.212
11-02-2024 23:45:00,0.072,-0.29,49.322,51.668
11-03-2024 00:00:00,0.071,-0.187,49.838,51.854
11-03-2024 00:15:00,0.07,-0.095,50.03,51.974
11-03-2024 00:30:00,0.073,-0.061,50.318,52.37
11-03-2024 00:45:00,0.071,-0.295,50.654,52.358
11-03-2024 01:00:00,0.072,-0.155,50.75,52.586
11-03-2024 01:15:00,0.068,-0.122,50.9,52.646
11-03-2024 01:30:00,0.074,-0.416,50.18,52.154
11-03-2024 01:45:00,0.074,-0.103,50.21,52.172
11-03-2024 01:00:00,0.076,-0.078,50.504,52.142
11-03-2024 01:15:00,0.072,-0.242,50.804,52.49
11-03-2024 01:30:00,0.075,-0.431,50.288,51.902
11-03-2024 01:45:00,0.071,-0.309,49.997,51.707
11-03-2024 02:00:00,"","","",""
11-03-2024 02:15:00,"","","",""
11-03-2024 02:30:00,"","","",""
11-03-2024 02:45:00,"","","",""
11-03-2024 03:00:00,0.076,0.065,50.096,51.548
11-03-2024 03:15:00,0.072,0.079,50.408,51.734
11-03-2024 03:30:00,0.074,-0.006,50.96,52.454
11-03-2024 03:45:00,0.073,-0.124,51.29,52.556
11-03-2024 04:00:00,0.072,-0.041,51.26,52.43
11-03-2024 04:15:00,0.074,0,51.206,52.22
11-03-2024 04:30:00,0.072,-0.012,50.942,52.148
11-03-2024 04:45:00,0.071,0.018,51.092,52.406
11-03-2024 05:00:00,0.072,0.07,51.26,52.508
11-03-2024 05:15:00,0.072,0.139,51.26,52.418
11-03-2024 05:30:00,0.074,0.017,51.05,52.088
11-03-2024 05:45:00,0.073,-0.002,50.54,51.512
11-03-2024 06:00:00,0.072,0.112,50.474,51.434
11-03-2024 06:15:00,0.075,0.863,50.708,51.518
11-03-2024 06:30:00,3.4,4.054,51.104,51.836
11-03-2024 06:45:00,21.129,12.099,51.302,51.806
11-03-2024 07:00:00,26.344,14.616,51.566,52.016
11-03-2024 07:15:00,50.446,25.441,51.788,52.082
11-03-2024 07:30:00,77.375,38.126,52.31,52.172
11-03-2024 07:45:00,85.801,41.775,52.688,52.328
11-03-2024 08:00:00,96.119,46.141,53,52.358
11-03-2024 08:15:00,131.772,61.6,53.96,52.664
11-03-2024 08:30:00,116.199,53.057,54.338,52.79
11-03-2024 08:45:00,103.287,45.695,54.158,52.646
11-03-2024 09:00:00,92.558,41.235,53.75,52.484
11-03-2024 09:15:00,74.313,33.228,53.582,52.484
11-03-2024 09:30:00,76.704,34.543,53.324,52.52
11-03-2024 09:45:00,81.493,37.133,53.768,52.778
11-03-2024 10:00:00,92.339,42.564,54.008,53.048
11-03-2024 10:15:00,193.932,88.607,55.364,53.084
11-03-2024 10:30:00,178.763,82.307,55.544,53.006
11-03-2024 10:45:00,359.099,163.497,57.416,53.384
11-03-2024 11:00:00,421.105,193.55,57.638,53.504
11-03-2024 11:15:00,332.913,154.944,55.766,53.138
11-03-2024 11:30:00,178.513,84.679,55.214,52.928
11-03-2024 11:45:00,281.39,129.17,55.694,53.06
11-03-2024 12:00:00,235.49,107.663,55.934,53.354
11-03-2024 12:15:00,133.613,62.362,54.53,53.078
11-03-2024 12:30:00,87.419,41.768,53.648,52.982
11-03-2024 12:45:00,78.232,37.476,53.258,53.144
11-03-2024 13:00:00,103.767,48.557,54.152,53.252
11-03-2024 13:15:00,96.103,44.591,54.638,53.6
11-03-2024 13:30:00,65.366,31.318,53.246,53.336
11-03-2024 13:45:00,42.248,21.054,52.01,52.64
11-03-2024 14:00:00,35.558,19.016,51.368,51.728
11-03-2024 14:15:00,41.86,20.631,51.38,51.602
11-03-2024 14:30:00,34.758,18.506,52.01,52.496
11-03-2024 14:45:00,51.553,26.427,52.526,53.102
11-03-2024 15:00:00,25.404,14.306,52.85,53.78
11-03-2024 15:15:00,16.587,9.781,53.678,54.302
11-03-2024 15:30:00,15.589,9.247,53.702,54.506
11-03-2024 15:45:00,7.908,6.067,53.744,54.404
11-03-2024 16:00:00,0.114,2.431,53.606,54.56
11-03-2024 16:15:00,0.02,1.361,53.186,54.65
11-03-2024 16:30:00,-0.159,-0.05,52.838,54.506
11-03-2024 16:45:00,0.067,-0.442,52.46,54.182
11-03-2024 17:00:00,0.066,-0.292,52.712,54.62
11-03-2024 17:15:00,0.069,-0.251,53.138,55.382
11-03-2024 17:30:00,0.067,-0.145,54.116,55.916
11-03-2024 17:45:00,0.069,0.168,54.68,55.67
11-03-2024 18:00:00,0.067,0.194,54.878,55.496
11-03-2024 18:15:00,0.067,0.222,55.268,55.952
11-03-2024 18:30:00,0.068,0.207,55.334,56.066
11-03-2024 18:45:00,0.068,-0.204,54.824,56.582
11-03-2024 19:00:00,0.067,-0.511,55.076,57.272
11-03-2024 19:15:00,0.072,-0.223,55.25,57.53
11-03-2024 19:30:00,0.069,0.283,55.208,57.014
11-03-2024 19:45:00,0.069,-0.396,55.046,56.528
11-03-2024 20:00:00,0.07,-0.473,55.418,57.188
11-03-2024 20:15:00,0.072,-0.103,56.294,57.602
11-03-2024 20:30:00,0.072,0.071,56.786,57.188
11-03-2024 20:45:00,0.07,0.072,56.522,56.864
11-03-2024 21:00:00,0.073,-0.14,56.804,57.326
11-03-2024 21:15:00,0.069,-0.428,56.972,57.548
11-03-2024 21:30:00,0.069,-0.137,57.26,58.04
11-03-2024 21:45:00,0.073,-0.355,57.38,58.22
11-03-2024 22:00:00,0.071,-0.244,57.38,58.154
11-03-2024 22:15:00,0.074,-0.393,57.53,58.292
11-03-2024 22:30:00,0.07,-0.696,57.56,58.466
11-03-2024 22:45:00,0.073,-0.268,57.446,58.478
11-03-2024 23:00:00,0.073,-0.5,56.168,58.052
11-03-2024 23:15:00,0.073,-0.849,54.896,57.518
11-03-2024 23:30:00,0.074,-0.468,53.672,56.438
11-03-2024 23:45:00,0.073,0.038,53.498,55.892
11-04-2024 00:00:00,0.072,-0.074,53.45,55.586
11-04-2024 00:15:00,0.075,-0.218,53.462,55.508
11-04-2024 00:30:00,0.073,-0.476,53.468,55.58
11-04-2024 00:45:00,0.074,-0.708,53.756,55.754
11-04-2024 01:00:00,0.077,-0.676,53.852,55.634
11-04-2024 01:15:00,0.076,-0.564,54.104,55.82
11-04-2024 01:30:00,0.075,-0.538,54.254,56.096
11-04-2024 01:45:00,0.073,-0.79,54.722,56.504
11-04-2024 02:00:00,0.074,-0.847,55.466,57.092
11-04-2024 02:15:00,0.072,-0.562,55.934,57.368
11-04-2024 02:30:00,0.073,-0.614,55.628,57.122
11-04-2024 02:45:00,0.073,-0.405,55.574,56.852
11-04-2024 03:00:00,0.074,-0.537,56.312,57.188
11-04-2024 03:15:00,0.069,-0.482,57.08,58.466
11-04-2024 03:30:00,0.071,-0.283,59.396,61.604
11-04-2024 03:45:00,0.07,-0.24,62.264,64.118
11-04-2024 04:00:00,0.07,-0.19,63.116,64.55
11-04-2024 04:15:00,0.07,-0.579,62.69,64.154
11-04-2024 04:30:00,0.07,-0.666,62.132,63.5
11-04-2024 04:45:00,0.069,-0.719,61.706,63.02
11-04-2024 05:00:00,0.073,-0.699,61.34,62.594
11-04-2024 05:15:00,0.073,-0.715,61.208,62.456
11-04-2024 05:30:00,0.069,-0.572,60.194,60.962
11-04-2024 05:45:00,0.073,-0.163,59.252,59.726
11-04-2024 06:00:00,0.072,-0.295,59.792,60.59
11-04-2024 06:15:00,0.071,0.156,60.014,60.632
11-04-2024 06:30:00,-0.366,2.084,60.272,60.848
11-04-2024 06:45:00,5.928,7.389,59.708,59.786
11-04-2024 07:00:00,33.328,18.695,59.684,59.702
11-04-2024 07:15:00,162.052,80.479,60.122,59.57
11-04-2024 07:30:00,244.534,125.32,61.652,59.444
11-04-2024 07:45:00,138.487,67.508,61.136,59.108
11-04-2024 08:00:00,93.909,46.096,61.112,59.138
11-04-2024 08:15:00,83.051,38.647,61.754,59.654
11-04-2024 08:30:00,85.316,37.992,62.114,59.768
11-04-2024 08:45:00,73.873,33.577,62.342,59.684
11-04-2024 09:00:00,50,23.736,61.718,59.972
11-04-2024 09:15:00,46.832,22.531,61.622,60.662
11-04-2024 09:30:00,49.028,24.01,61.718,60.53
11-04-2024 09:45:00,61.728,30.29,61.316,60.152
11-04-2024 10:00:00,113.403,54.593,61.928,59.9
11-04-2024 10:15:00,155.999,74.297,63.458,60.038
11-04-2024 10:30:00,270.268,128.699,65.072,60.188
11-04-2024 10:45:00,334.415,161.246,69.368,60.824
11-04-2024 11:00:00,148.57,72.327,67.994,61.592
11-04-2024 11:15:00,141.343,68.223,66.416,61.736
11-04-2024 11:30:00,126.068,61.499,65.69,62.882
11-04-2024 11:45:00,187.102,89.394,66.224,64.388
11-04-2024 12:00:00,138.593,66.666,65.168,64.094
11-04-2024 12:15:00,124.392,60.193,64.514,63.662
11-04-2024 12:30:00,160.972,77.264,65.132,63.752
11-04-2024 12:45:00,104.018,51.211,64.91,63.86
11-04-2024 13:00:00,190.227,92.703,65.504,64.004
11-04-2024 13:15:00,156.046,74.8,65.762,64.298
11-04-2024 13:30:00,232.315,109.104,66.368,64.478
11-04-2024 13:45:00,111.976,53.565,66.086,64.562
11-04-2024 14:00:00,148.784,72.378,66.116,64.568
11-04-2024 14:15:00,223.805,112.171,67.97,64.994
11-04-2024 14:30:00,216.759,111.251,69.872,65.54
11-04-2024 14:45:00,105.487,55.376,68.45,65.534
11-04-2024 15:00:00,50.007,27.404,66.896,65.546
11-04-2024 15:15:00,72.38,38.226,66.518,65.762
11-04-2024 15:30:00,69.989,37.142,66.566,65.852
11-04-2024 15:45:00,25.513,15.045,66.008,65.9
11-04-2024 16:00:00,32.003,18.056,65.57,65.918
11-04-2024 16:15:00,6.697,5.795,65.396,66.02
11-04-2024 16:30:00,-0.061,2.101,64.886,65.828
11-04-2024 16:45:00,0.057,0.132,64.532,65.66
11-04-2024 17:00:00,0.06,-0.291,64.442,65.714
11-04-2024 17:15:00,0.058,-0.645,64.334,65.588
11-04-2024 17:30:00,0.062,-0.05,64.346,65.522
11-04-2024 17:45:00,0.061,0.211,64.538,65.594
11-04-2024 18:00:00,0.06,-0.226,64.442,65.594
11-04-2024 18:15:00,0.06,-0.366,64.268,65.63
11-04-2024 18:30:00,0.062,-0.004,63.836,65.342
11-04-2024 18:45:00,0.061,-0.17,64.172,65.318
11-04-2024 19:00:00,0.059,-0.158,64.214,65.174
11-04-2024 19:15:00,0.06,-0.074,64.148,65.138
11-04-2024 19:30:00,0.062,-0.28,63.818,64.868
11-04-2024 19:45:00,0.062,-0.054,63.242,64.544
11-04-2024 20:00:00,0.06,-0.258,62.54,64.124
11-04-2024 20:15:00,0.063,-0.049,62.39,64.028
11-04-2024 20:30:00,0.065,-0.114,62.648,64.142
11-04-2024 20:45:00,0.064,-0.18,63.602,64.544
11-04-2024 21:00:00,0.063,-0.184,63.956,64.58
11-04-2024 21:15:00,0.059,-0.129,64.07,64.628
11-04-2024 21:30:00,0.063,-0.271,63.974,64.58
11-04-2024 21:45:00,0.065,-0.255,63.668,64.448
11-04-2024 22:00:00,0.065,-0.163,63.356,64.256
11-04-2024 22:15:00,0.065,-0.193,63.026,64.07
11-04-2024 22:30:00,0.066,-0.34,63.176,64.064
11-04-2024 22:45:00,0.064,-0.132,63.32,64.076
11-04-2024 23:00:00,0.066,-0.226,62.948,63.758
11-04-2024 23:15:00,0.065,0.331,62.348,63.08
11-04-2024 23:30:00,0.065,0.7,62.24,62.612
11-04-2024 23:45:00,0.065,0.082,62.234,62.42
11-05-2024 00:00:00,0.064,-0.262,62.072,62.378
11-05-2024 00:15:00,0.065,-0.194,61.142,60.836
11-05-2024 00:30:00,0.069,-0.686,60.074,59.822
11-05-2024 00:45:00,0.066,-0.354,59.624,59.504
11-05-2024 01:00:00,0.065,-0.462,59.516,59.822
11-05-2024 01:15:00,0.065,0.026,59.822,59.984
11-05-2024 01:30:00,0.064,-0.172,59.426,59.294
11-05-2024 01:45:00,0.068,-0.184,59.294,59.228
11-05-2024 02:00:00,0.067,0.09,59.642,59.834
11-05-2024 02:15:00,0.067,-0.379,59.852,60.056
11-05-2024 02:30:00,0.065,-0.154,58.844,58.64
11-05-2024 02:45:00,0.068,-0.09,58.712,58.688
11-05-2024 03:00:00,0.066,-0.179,59.66,59.786
11-05-2024 03:15:00,0.066,-0.138,60.194,60.32
11-05-2024 03:30:00,0.068,-0.035,60.398,60.44
11-05-2024 03:45:00,0.066,-0.01,60.104,60.08
11-05-2024 04:00:00,0.066,-0.509,59.978,60.08
11-05-2024 04:15:00,0.068,-0.44,60.23,60.392
11-05-2024 04:30:00,0.066,-0.582,60.578,60.848
11-05-2024 04:45:00,0.066,-0.147,60.956,61.238
11-05-2024 05:00:00,0.068,-0.486,60.752,60.662
11-05-2024 05:15:00,0.067,-0.253,60.17,60.26
11-05-2024 05:30:00,0.068,-0.29,59.498,59.138
11-05-2024 05:45:00,0.064,-0.132,60.758,61.268
11-05-2024 06:00:00,0.068,0.006,63.098,63.68
11-05-2024 06:15:00,0.065,0.098,63.512,64.16
11-05-2024 06:30:00,0.819,2.695,63.668,64.478
11-05-2024 06:45:00,10.5,8.03,63.632,64.568
11-05-2024 07:00:00,21.208,11.774,63.584,64.508
